company_name,cin,model_name,model_version,latest_financial_year,financial_year,ml_probability,model_threshold,ml_class,risk_band,rule_flag_count,rule_flags_triggered,top_reasons,support_summary,framing_message,imputed_feature_fraction
Blue Dart Express Limited,L66000MH1991PLC062329,hist_gradient_boosting,tier1a_v1,2020,2019,0.3289910889838469,0.39999999999999986,0,Medium,1,declining_cash_flow_trend,Operating cash flow trend over the available years is negative.,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Blue Dart Express Limited,L66000MH1991PLC062329,hist_gradient_boosting,tier1a_v1,2020,2020,0.334990301037492,0.39999999999999986,0,High,4,weak_interest_coverage|weak_liquidity|negative_profit_margin|declining_cash_flow_trend,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Current ratio is below 1, indicating a short-term liquidity deficit. | Net profit margin is negative.","ML probability 0.335 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Current ratio is below 1, indicating a short-term liquidity deficit.; Net profit margin is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Britannia Industries Limited,L15412WB1918PLC002964,hist_gradient_boosting,tier1a_v1,2018,2016,0.3283685732210893,0.39999999999999986,0,Medium,1,rising_borrowings_trend,Borrowings trend over the available years is increasing.,ML probability 0.328 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Britannia Industries Limited,L15412WB1918PLC002964,hist_gradient_boosting,tier1a_v1,2018,2017,0.3283598717153235,0.39999999999999986,0,Medium,1,rising_borrowings_trend,Borrowings trend over the available years is increasing.,ML probability 0.328 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Britannia Industries Limited,L15412WB1918PLC002964,hist_gradient_boosting,tier1a_v1,2018,2018,0.32838761910609704,0.39999999999999986,0,Medium,1,rising_borrowings_trend,Borrowings trend over the available years is increasing.,ML probability 0.328 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Carborundum Universal Limited,L99999TN1954PLC000759,hist_gradient_boosting,tier1a_v1,2017,2015,0.3299118146805894,0.39999999999999986,0,Medium,0,,,ML probability 0.330 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Carborundum Universal Limited,L99999TN1954PLC000759,hist_gradient_boosting,tier1a_v1,2017,2016,0.3296846994278284,0.39999999999999986,0,Medium,0,,,ML probability 0.330 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Carborundum Universal Limited,L99999TN1954PLC000759,hist_gradient_boosting,tier1a_v1,2017,2017,0.330919400685388,0.39999999999999986,0,Medium,0,,,ML probability 0.331 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Coal India Limited,L23109WB1973GOI028844,hist_gradient_boosting,tier1a_v1,2017,2015,0.33025961975156454,0.39999999999999986,0,High,3,large_contingent_liabilities|declining_revenue_trend|declining_cash_flow_trend,Contingent liabilities exceed 50% of net worth. | Revenue trend over the available years is negative. | Operating cash flow trend over the available years is negative.,ML probability 0.330 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Revenue trend over the available years is negative.; Operating cash flow trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Coal India Limited,L23109WB1973GOI028844,hist_gradient_boosting,tier1a_v1,2017,2016,0.32900830005025417,0.39999999999999986,0,High,4,weak_interest_coverage|negative_operating_cash_flow|declining_revenue_trend|declining_cash_flow_trend,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Operating cash flow is negative despite positive revenue. | Revenue trend over the available years is negative.","ML probability 0.329 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Operating cash flow is negative despite positive revenue.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Coal India Limited,L23109WB1973GOI028844,hist_gradient_boosting,tier1a_v1,2017,2017,0.3411862119950515,0.39999999999999986,0,High,5,weak_interest_coverage|negative_operating_cash_flow|declining_revenue_trend|declining_cash_flow_trend|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Operating cash flow is negative despite positive revenue. | Revenue trend over the available years is negative.","ML probability 0.341 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Operating cash flow is negative despite positive revenue.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Cochin Shipyard Limited,L63032KL1972GOI002414,hist_gradient_boosting,tier1a_v1,2016,2014,0.32912133852231773,0.39999999999999986,0,High,2,negative_operating_cash_flow|qualified_audit_signal,"Operating cash flow is negative despite positive revenue. | A qualified, adverse, or disclaimer audit opinion was detected.","ML probability 0.329 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Operating cash flow is negative despite positive revenue.; A qualified, adverse, or disclaimer audit opinion was detected.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Cochin Shipyard Limited,L63032KL1972GOI002414,hist_gradient_boosting,tier1a_v1,2016,2015,0.33836279196666574,0.39999999999999986,0,High,2,qualified_audit_signal|margin_drop,"A qualified, adverse, or disclaimer audit opinion was detected. | Net profit margin deteriorated materially year over year.","ML probability 0.338 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: A qualified, adverse, or disclaimer audit opinion was detected.; Net profit margin deteriorated materially year over year.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Cochin Shipyard Limited,L63032KL1972GOI002414,hist_gradient_boosting,tier1a_v1,2016,2016,0.3301288405142029,0.39999999999999986,0,Medium,0,,,ML probability 0.330 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
DLF Limited,L70101DL1963PLC004462,hist_gradient_boosting,tier1a_v1,2018,2016,0.3292224950761255,0.39999999999999986,0,High,3,large_contingent_liabilities|declining_revenue_trend|declining_cash_flow_trend,Contingent liabilities exceed 50% of net worth. | Revenue trend over the available years is negative. | Operating cash flow trend over the available years is negative.,ML probability 0.329 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Revenue trend over the available years is negative.; Operating cash flow trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
DLF Limited,L70101DL1963PLC004462,hist_gradient_boosting,tier1a_v1,2018,2017,0.33142246957374627,0.39999999999999986,0,High,5,negative_operating_cash_flow|large_contingent_liabilities|declining_revenue_trend|declining_cash_flow_trend|margin_drop,Operating cash flow is negative despite positive revenue. | Contingent liabilities exceed 50% of net worth. | Revenue trend over the available years is negative.,ML probability 0.331 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Operating cash flow is negative despite positive revenue.; Contingent liabilities exceed 50% of net worth.; Revenue trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
DLF Limited,L70101DL1963PLC004462,hist_gradient_boosting,tier1a_v1,2018,2018,0.3362587335233788,0.39999999999999986,0,Medium,2,declining_revenue_trend|declining_cash_flow_trend,Revenue trend over the available years is negative. | Operating cash flow trend over the available years is negative.,ML probability 0.336 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.; Operating cash flow trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Dabur India Limited,L24230UP1975PLC003919,hist_gradient_boosting,tier1a_v1,2018,2016,0.3290196856794779,0.39999999999999986,0,Medium,2,declining_cash_flow_trend|rising_borrowings_trend,Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.329 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Dabur India Limited,L24230UP1975PLC003919,hist_gradient_boosting,tier1a_v1,2018,2017,0.3295560847078241,0.39999999999999986,0,Medium,2,declining_cash_flow_trend|rising_borrowings_trend,Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.330 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Dabur India Limited,L24230UP1975PLC003919,hist_gradient_boosting,tier1a_v1,2018,2018,0.33063044504333783,0.39999999999999986,0,Medium,2,declining_cash_flow_trend|rising_borrowings_trend,Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.331 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Dilip Buildcon Limited,L45201MP1987PLC003821,hist_gradient_boosting,tier1a_v1,2016,2014,0.34341478041104173,0.39999999999999986,0,Medium,1,rising_borrowings_trend,Borrowings trend over the available years is increasing.,ML probability 0.343 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Dilip Buildcon Limited,L45201MP1987PLC003821,hist_gradient_boosting,tier1a_v1,2016,2015,0.5067042238055638,0.39999999999999986,1,High,3,excessive_leverage|rising_borrowings_trend|leverage_spike,"Debt-to-equity is above 2, indicating elevated leverage. | Borrowings trend over the available years is increasing. | Debt-to-equity increased materially year over year.","ML probability 0.507 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Borrowings trend over the available years is increasing.; Debt-to-equity increased materially year over year.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Dilip Buildcon Limited,L45201MP1987PLC003821,hist_gradient_boosting,tier1a_v1,2016,2016,0.37542210605723053,0.39999999999999986,0,High,2,excessive_leverage|rising_borrowings_trend,"Debt-to-equity is above 2, indicating elevated leverage. | Borrowings trend over the available years is increasing.","ML probability 0.375 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Borrowings trend over the available years is increasing.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Grasim Industries Limited,L17124MP1947PLC000410,hist_gradient_boosting,tier1a_v1,2017,2015,0.33114987944800794,0.39999999999999986,0,Medium,0,,,ML probability 0.331 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Grasim Industries Limited,L17124MP1947PLC000410,hist_gradient_boosting,tier1a_v1,2017,2016,0.3288064568439849,0.39999999999999986,0,Medium,0,,,ML probability 0.329 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Grasim Industries Limited,L17124MP1947PLC000410,hist_gradient_boosting,tier1a_v1,2017,2017,0.3283302473917165,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
HT Media Limited,L22121DL2002PLC117874,hist_gradient_boosting,tier1a_v1,2016,2014,0.328591557624883,0.39999999999999986,0,Medium,2,declining_cash_flow_trend|rising_borrowings_trend,Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.329 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
HT Media Limited,L22121DL2002PLC117874,hist_gradient_boosting,tier1a_v1,2016,2015,0.3323019948693874,0.39999999999999986,0,High,3,weak_liquidity|declining_cash_flow_trend|rising_borrowings_trend,"Current ratio is below 1, indicating a short-term liquidity deficit. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.","ML probability 0.332 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Current ratio is below 1, indicating a short-term liquidity deficit.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
HT Media Limited,L22121DL2002PLC117874,hist_gradient_boosting,tier1a_v1,2016,2016,0.3315573894127576,0.39999999999999986,0,High,4,weak_liquidity|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike,"Current ratio is below 1, indicating a short-term liquidity deficit. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.","ML probability 0.332 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Current ratio is below 1, indicating a short-term liquidity deficit.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Hindustan Unilever Limited,L15140MH1933PLC002030,hist_gradient_boosting,tier1a_v1,2018,2016,0.3282765687700091,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Hindustan Unilever Limited,L15140MH1933PLC002030,hist_gradient_boosting,tier1a_v1,2018,2017,0.32827903714446405,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Hindustan Unilever Limited,L15140MH1933PLC002030,hist_gradient_boosting,tier1a_v1,2018,2018,0.3282544308516982,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
IRB Infrastructure Developers Limited,L65910MH1998PLC115967,hist_gradient_boosting,tier1a_v1,2016,2014,0.32949565659506497,0.39999999999999986,0,High,2,large_contingent_liabilities|rising_borrowings_trend,Contingent liabilities exceed 50% of net worth. | Borrowings trend over the available years is increasing.,ML probability 0.329 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
IRB Infrastructure Developers Limited,L65910MH1998PLC115967,hist_gradient_boosting,tier1a_v1,2016,2015,0.33294397774941914,0.39999999999999986,0,High,4,weak_liquidity|large_contingent_liabilities|rising_borrowings_trend|margin_drop,"Current ratio is below 1, indicating a short-term liquidity deficit. | Contingent liabilities exceed 50% of net worth. | Borrowings trend over the available years is increasing.","ML probability 0.333 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Current ratio is below 1, indicating a short-term liquidity deficit.; Contingent liabilities exceed 50% of net worth.; Borrowings trend over the available years is increasing.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
IRB Infrastructure Developers Limited,L65910MH1998PLC115967,hist_gradient_boosting,tier1a_v1,2016,2016,0.3318030601359347,0.39999999999999986,0,High,3,weak_liquidity|large_contingent_liabilities|rising_borrowings_trend,"Current ratio is below 1, indicating a short-term liquidity deficit. | Contingent liabilities exceed 50% of net worth. | Borrowings trend over the available years is increasing.","ML probability 0.332 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Current ratio is below 1, indicating a short-term liquidity deficit.; Contingent liabilities exceed 50% of net worth.; Borrowings trend over the available years is increasing.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
ITC Limited,L16005WB1910PLC001985,hist_gradient_boosting,tier1a_v1,2018,2016,0.3282851811288201,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
ITC Limited,L16005WB1910PLC001985,hist_gradient_boosting,tier1a_v1,2018,2017,0.3282603032602067,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
ITC Limited,L16005WB1910PLC001985,hist_gradient_boosting,tier1a_v1,2018,2018,0.3282734511143963,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Infosys Limited,L85110KA1981PLC013115,hist_gradient_boosting,tier1a_v1,2017,2015,0.32822846921068227,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Infosys Limited,L85110KA1981PLC013115,hist_gradient_boosting,tier1a_v1,2017,2016,0.32824086810317693,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Infosys Limited,L85110KA1981PLC013115,hist_gradient_boosting,tier1a_v1,2017,2017,0.32824845742656455,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
InterGlobe Aviation Limited,L62100DL2004PLC129768,hist_gradient_boosting,tier1a_v1,2018,2016,0.32832640658401885,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
InterGlobe Aviation Limited,L62100DL2004PLC129768,hist_gradient_boosting,tier1a_v1,2018,2017,0.3283063529683017,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
InterGlobe Aviation Limited,L62100DL2004PLC129768,hist_gradient_boosting,tier1a_v1,2018,2018,0.32821436199751464,0.39999999999999986,0,Medium,0,,,ML probability 0.328 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
JSW Steel Limited,L27102MH1994PLC152925,hist_gradient_boosting,tier1a_v1,2016,2014,0.3286715579249696,0.39999999999999986,0,Medium,2,declining_revenue_trend|rising_borrowings_trend,Revenue trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.329 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
JSW Steel Limited,L27102MH1994PLC152925,hist_gradient_boosting,tier1a_v1,2016,2015,0.3285563962911816,0.39999999999999986,0,Medium,2,declining_revenue_trend|rising_borrowings_trend,Revenue trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.329 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
JSW Steel Limited,L27102MH1994PLC152925,hist_gradient_boosting,tier1a_v1,2016,2016,0.3674250415359169,0.39999999999999986,0,High,6,weak_interest_coverage|negative_profit_margin|declining_revenue_trend|rising_borrowings_trend|leverage_spike|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Revenue trend over the available years is negative.","ML probability 0.367 against threshold 0.400. 6 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
KEC International Limited,L45200MH2005PLC152061,hist_gradient_boosting,tier1a_v1,2016,2014,0.49384825191632353,0.39999999999999986,1,High,3,negative_operating_cash_flow|declining_cash_flow_trend|rising_borrowings_trend,Operating cash flow is negative despite positive revenue. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.494 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Operating cash flow is negative despite positive revenue.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
KEC International Limited,L45200MH2005PLC152061,hist_gradient_boosting,tier1a_v1,2016,2015,0.5173178775670301,0.39999999999999986,1,High,3,large_contingent_liabilities|declining_cash_flow_trend|rising_borrowings_trend,Contingent liabilities exceed 50% of net worth. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.517 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
KEC International Limited,L45200MH2005PLC152061,hist_gradient_boosting,tier1a_v1,2016,2016,0.39635190804891657,0.39999999999999986,0,High,5,negative_operating_cash_flow|large_contingent_liabilities|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike,Operating cash flow is negative despite positive revenue. | Contingent liabilities exceed 50% of net worth. | Operating cash flow trend over the available years is negative.,ML probability 0.396 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Operating cash flow is negative despite positive revenue.; Contingent liabilities exceed 50% of net worth.; Operating cash flow trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Kalpataru Projects International Limited,L45203GJ1981PLC103919,hist_gradient_boosting,tier1a_v1,2016,2014,0.5521457045008813,0.39999999999999986,1,High,0,,,ML probability 0.552 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Kalpataru Projects International Limited,L45203GJ1981PLC103919,hist_gradient_boosting,tier1a_v1,2016,2015,0.5073519013922663,0.39999999999999986,1,High,0,,,ML probability 0.507 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Kalpataru Projects International Limited,L45203GJ1981PLC103919,hist_gradient_boosting,tier1a_v1,2016,2016,0.38959104241286807,0.39999999999999986,0,Medium,0,,,ML probability 0.390 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Kalyan Jewellers India Limited,L36911KL2009PLC024641,hist_gradient_boosting,tier1a_v1,2018,2016,0.3522905430413339,0.39999999999999986,0,Medium,0,,,ML probability 0.352 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.3333333333333333
Kalyan Jewellers India Limited,L36911KL2009PLC024641,hist_gradient_boosting,tier1a_v1,2018,2017,0.32976916127724965,0.39999999999999986,0,Medium,0,,,ML probability 0.330 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.3333333333333333
Kalyan Jewellers India Limited,L36911KL2009PLC024641,hist_gradient_boosting,tier1a_v1,2018,2018,0.33343505165686305,0.39999999999999986,0,Medium,0,,,ML probability 0.333 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Larsen & Toubro Limited,L99999MH1946PLC004768,hist_gradient_boosting,tier1a_v1,2016,2014,0.32830559762672634,0.39999999999999986,0,Medium,1,rising_borrowings_trend,Borrowings trend over the available years is increasing.,ML probability 0.328 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Larsen & Toubro Limited,L99999MH1946PLC004768,hist_gradient_boosting,tier1a_v1,2016,2015,0.32826417145718073,0.39999999999999986,0,High,2,large_contingent_liabilities|rising_borrowings_trend,Contingent liabilities exceed 50% of net worth. | Borrowings trend over the available years is increasing.,ML probability 0.328 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Larsen & Toubro Limited,L99999MH1946PLC004768,hist_gradient_boosting,tier1a_v1,2016,2016,0.3283497054986444,0.39999999999999986,0,Medium,1,rising_borrowings_trend,Borrowings trend over the available years is increasing.,ML probability 0.328 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Lemon Tree Hotels Limited,L74899DL1992PLC049022,hist_gradient_boosting,tier1a_v1,2018,2016,0.3337832016762678,0.39999999999999986,0,High,2,weak_interest_coverage|negative_profit_margin,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative.","ML probability 0.334 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Lemon Tree Hotels Limited,L74899DL1992PLC049022,hist_gradient_boosting,tier1a_v1,2018,2017,0.33268634321802165,0.39999999999999986,0,Medium,0,,,ML probability 0.333 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Lemon Tree Hotels Limited,L74899DL1992PLC049022,hist_gradient_boosting,tier1a_v1,2018,2018,0.3392149446457421,0.39999999999999986,0,Medium,0,,,ML probability 0.339 against threshold 0.400. No explicit rule-based red flags were triggered.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Marico Limited,L15140MH1988PLC049208,hist_gradient_boosting,tier1a_v1,2018,2016,0.3292750144740472,0.39999999999999986,0,Medium,1,declining_cash_flow_trend,Operating cash flow trend over the available years is negative.,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
